Docset,File,URL,Python,Term_Total,MSAuthor,Author,Manager,MSDate,MSService,MSTopic,H1,Title,Description
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\iot-hub\iot-hub-mqtt-support.md,http://docs.microsoft.com/azure/iot-hub/iot-hub-mqtt-support,11,11,rezas,rezasherafat,,10/12/2018,iot-hub,conceptual,"Communicate with your IoT hub using the MQTT protocol
",Understand Azure IoT Hub MQTT support | Microsoft Docs,Developer guide - support for devices connecting to an IoT Hub device-facing endpoint using the MQTT protocol. Includes information about built-in MQTT support in the Azure IoT device SDKs.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\iot-hub\iot-hub-node-node-file-upload.md,http://docs.microsoft.com/azure/iot-hub/iot-hub-node-node-file-upload,1,1,wesmc,wesmc7777,philmea,06/28/2017,iot-hub,conceptual,"Upload files from your device to the cloud with IoT Hub
",Upload files from devices to Azure IoT Hub with Node | Microsoft Docs,How to upload files from a device to the cloud using Azure IoT device SDK for Node.js. Uploaded files are stored in an Azure storage blob container.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\iot-hub\iot-hub-python-python-c2d.md,http://docs.microsoft.com/azure/iot-hub/iot-hub-python-python-c2d,41,41,kgremban,kgremban,philmea,02/22/2019,iot-hub,conceptual,"Send cloud-to-device messages with IoT Hub (Python)
",Cloud-to-device messages with Azure IoT Hub (Python) | Microsoft Docs,How to send cloud-to-device messages to a device from an Azure IoT hub using the Azure IoT SDKs for Python. You modify a simulated device app to receive cloud-to-device messages and modify a back-end app to send the cloud-to-device messages.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\iot-hub\iot-hub-python-python-device-management-get-started.md,http://docs.microsoft.com/azure/iot-hub/iot-hub-python-python-device-management-get-started,25,25,kgremban,kgremban,philmea,02/20/2019,iot-hub,conceptual,"Get started with device management (Python)
",Get started with Azure IoT Hub device management (Python) | Microsoft Docs,How to use IoT Hub device management to initiate a remote device reboot. You use the Azure IoT SDK for Python to implement a simulated device app that includes a direct method and a service app that invokes the direct method.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\iot-hub\iot-hub-python-python-file-upload.md,http://docs.microsoft.com/azure/iot-hub/iot-hub-python-python-file-upload,27,27,kgremban,kgremban,timlt,01/22/2019,iot-hub,conceptual,"Upload files from your device to the cloud with IoT Hub
",Upload files from devices to Azure IoT Hub with Python | Microsoft Docs,How to upload files from a device to the cloud using Azure IoT device SDK for Python. Uploaded files are stored in an Azure storage blob container.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\iot-hub\iot-hub-python-python-module-twin-getstarted.md,http://docs.microsoft.com/azure/iot-hub/iot-hub-python-python-module-twin-getstarted,15,15,menchi,chrissie926,,04/26/2018,iot-hub,conceptual,"Get started with IoT Hub module identity and module twin using Python back end and Python device
",Get started with Azure IoT Hub module identity and module twin (Python) | Microsoft Docs,Learn how to create module identity and update module twin using IoT SDKs for Python.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\iot-hub\iot-hub-python-python-schedule-jobs.md,http://docs.microsoft.com/azure/iot-hub/iot-hub-python-python-schedule-jobs,36,36,kgremban,kgremban,philmea,02/16/2019,iot-hub,conceptual,"Schedule and broadcast jobs (Python)
",Schedule jobs with Azure IoT Hub (Python) | Microsoft Docs,How to schedule an Azure IoT Hub job to invoke a direct method on multiple devices. You use the Azure IoT SDKs for Python to implement the simulated device apps and a service app to run the job.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\iot-hub\iot-hub-python-twin-getstarted.md,http://docs.microsoft.com/azure/iot-hub/iot-hub-python-twin-getstarted,38,38,kgremban,kgremban,philmea,02/21/2019,iot-hub,conceptual,"Get started with device twins (Python)
",Get started with Azure IoT Hub device twins (Python) | Microsoft Docs,How to use Azure IoT Hub device twins to add tags and then use an IoT Hub query. You use the Azure IoT SDKs for Python to implement the simulated device app and a service app that adds the tags and runs the IoT Hub query.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\iot-hub\iot-hub-reliability-features-in-sdks.md,http://docs.microsoft.com/azure/iot-hub/iot-hub-reliability-features-in-sdks,4,4,yizhon,yzhong94,timlt,07/07/2018,iot-hub,article,"Manage connectivity and reliable messaging by using Azure IoT Hub device SDKs
",How to manage connectivity and reliable messaging by using Azure IoT Hub device SDKs,Learn how to improve your device connectivity and messaging when using the Azure IoT Hub device SDKs
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\iot-hub\quickstart-control-device-python.md,http://docs.microsoft.com/azure/iot-hub/quickstart-control-device-python,30,30,wesmc,wesmc7777,philmea,04/30/2018,iot-hub,quickstart,"Quickstart: Control a device connected to an IoT hub (Python)
",Control a device from Azure IoT Hub quickstart (Python) | Microsoft Docs,"In this quickstart, you run two sample Python applications. One application is a back-end application that can remotely control devices connected to your hub. The other application simulates a device connected to your hub that can be controlled remotely."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\iot-hub\quickstart-send-telemetry-python.md,http://docs.microsoft.com/azure/iot-hub/quickstart-send-telemetry-python,35,35,wesmc,wesmc7777,philmea,02/28/2019,iot-hub,quickstart,"Quickstart: Send telemetry from a device to an IoT hub and read it with a back-end application (Python)
",Send telemetry to Azure IoT Hub quickstart (Python) | Microsoft Docs,"In this quickstart, you run a sample Python application to send simulated telemetry to an IoT hub and use a utility to read telemetry from the IoT hub."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\key-vault\key-vault-developers-guide.md,http://docs.microsoft.com/azure/key-vault/key-vault-developers-guide,3,3,mbaldwin,msmbaldwin,barbkess,02/11/2019,key-vault,conceptual,"Azure Key Vault Developer's Guide
",Azure Key Vault Developer's Guide,Developers can use Azure Key Vault to manage cryptographic keys within the Microsoft Azure environment.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\key-vault\key-vault-hsm-protected-keys.md,http://docs.microsoft.com/azure/key-vault/key-vault-hsm-protected-keys,38,38,barclayn,barclayn,barbkess,02/12/2019,key-vault,conceptual,"How to generate and transfer HSM-protected keys for Azure Key Vault
",How to generate and transfer HSM-protected keys for Azure Key Vault - Azure Key Vault | Microsoft Docs,"Use this article to help you plan for, generate, and then transfer your own HSM-protected keys to use with Azure Key Vault. Also known as BYOK or bring your own key."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\key-vault\tutorial-python-linux-virtual-machine.md,http://docs.microsoft.com/azure/key-vault/tutorial-python-linux-virtual-machine,10,10,pryerram,prashanthyv,rajvijan,09/05/2018,key-vault,tutorial,"Tutorial: Use a Linux VM and a Python app to store secrets in Azure Key Vault
",Tutorial - Use a Linux virtual machine and a Python application to store secrets in Azure Key Vault | Microsoft Docs,"In this tutorial, you learn how to configure a Python application to read a secret from Azure Key Vault."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\key-vault\tutorial-python-windows-virtual-machine.md,http://docs.microsoft.com/azure/key-vault/tutorial-python-windows-virtual-machine,5,5,pryerram,prashanthyv,rajvijan,09/05/2018,key-vault,tutorial,"Tutorial: Use Azure Key Vault with a Windows virtual machine in Python
",Tutorial - Use Azure Key Vault with a Windows virtual machine in Python | Microsoft Docs,"In this tutorial, you configure an ASP.NET core application to read a secret from your key vault."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\logic-apps\logic-apps-create-api-app.md,http://docs.microsoft.com/azure/logic-apps/logic-apps-create-api-app,2,2,estfan,ecfan,,05/26/2017,logic-apps,article,"Create custom APIs you can call from Azure Logic Apps
",Create web APIs & REST APIs for Azure Logic Apps | Microsoft Docs,"Create web APIs & REST APIs to call your APIs, services, or systems for system integrations in Azure Logic Apps"
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\logic-apps\logic-apps-serverless-get-started-vs.md,http://docs.microsoft.com/azure/logic-apps/logic-apps-serverless-get-started-vs,1,1,estfan,ecfan,,08/01/2018,logic-apps,article,"Build your first serverless app with Azure Logic Apps and Azure Functions - Visual Studio
",Build serverless apps with Visual Studio | Microsoft Docs,"Build, deploy, and manage your first serverless app with Azure Logic Apps and Azure Functions in Visual Studio"
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\logic-apps\logic-apps-serverless-overview.md,http://docs.microsoft.com/azure/logic-apps/logic-apps-serverless-overview,1,1,jehollan,jeffhollan,,03/30/2017,logic-apps,article,"Overview: Azure Serverless with Azure Logic Apps and Azure Functions
",Azure Serverless overview | Microsoft Docs,Learn about creating powerful solutions in the cloud without worrying about infrastructure
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\machine-learning\data-science-virtual-machine\dsvm-data-platforms.md,http://docs.microsoft.com/azure/machine-learning/data-science-virtual-machine/dsvm-data-platforms,1,1,gokuma,gopitk,cgronlun,03/16/2018,machine-learning,conceptual,"Data platforms supported on the Data Science Virtual Machine
",Data platforms for the Data Science Virtual Machine - Azure | Microsoft Docs,Learn about the data platforms and tools supported on the Data Science Virtual Machine.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\machine-learning\data-science-virtual-machine\dsvm-deep-learning-ai-frameworks.md,http://docs.microsoft.com/azure/machine-learning/data-science-virtual-machine/dsvm-deep-learning-ai-frameworks,53,53,gokuma,gopitk,cgronlun,09/11/2017,machine-learning,conceptual,"Deep Learning and AI frameworks
",Deep Learning and AI frameworks - Azure | Microsoft Docs,Learn about the deep learning frameworks and tools supported on the Data Science Virtual Machine.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\machine-learning\data-science-virtual-machine\dsvm-languages.md,http://docs.microsoft.com/azure/machine-learning/data-science-virtual-machine/dsvm-languages,63,63,gokuma,gopitk,cgronlun,09/11/2017,machine-learning,conceptual,"Languages supported on the Data Science Virtual Machine 
",Supported languages for the Data Science Virtual Machine,Learn about the program languages and related tools that are pre-installed on the Data Science Virtual Machine.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\machine-learning\data-science-virtual-machine\dsvm-ml-data-science-tools.md,http://docs.microsoft.com/azure/machine-learning/data-science-virtual-machine/dsvm-ml-data-science-tools,10,10,gokuma,gopitk,cgronlun,03/16/2018,machine-learning,conceptual,"Machine learning and data science tools
",Machine learning and data science tools - Azure | Microsoft Docs,Learn about the machine learning tools and frameworks pre-installed on the Data Science Virtual Machine.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\machine-learning\data-science-virtual-machine\dsvm-samples-and-walkthroughs.md,http://docs.microsoft.com/azure/machine-learning/data-science-virtual-machine/dsvm-samples-and-walkthroughs,10,10,gokuma,gopitk,cgronlun,09/24/2018,machine-learning,conceptual,"Samples on Data Science Virtual Machines
",Samples and walkthroughs for Data Science Virtual Machines - Azure | Microsoft Docs,Learn about the samples and walkthroughs that teach you how to accomplish common tasks and scenarios with the Data Science Virtual Machine.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\machine-learning\data-science-virtual-machine\dsvm-secure-access-keys.md,http://docs.microsoft.com/azure/machine-learning/data-science-virtual-machine/dsvm-secure-access-keys,4,4,gokuma,gopitk,cgronlun,05/08/2018,machine-learning,article,"Store access credentials on the Data Science Virtual Machine securely
",Store access credentials on the Data Science Virtual Machine securely - Azure | Microsoft Docs,Learn how to securely store access credentials on the Data Science Virtual Machine. You will learn how to use managed service identities and Azure Key Vault to store access credentials.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\machine-learning\data-science-virtual-machine\dsvm-tools-development.md,http://docs.microsoft.com/azure/machine-learning/data-science-virtual-machine/dsvm-tools-development,3,3,gokuma,gopitk,cgronlun,09/11/2017,machine-learning,conceptual,"Development tools on the Data Science Virtual Machine
",Data Science Virtual Machine development tools - Azure | Microsoft Docs,Learn about the tools and integrated development environments that are pre-installed on the Data Science Virtual Machine.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\machine-learning\data-science-virtual-machine\dsvm-ubuntu-intro.md,http://docs.microsoft.com/azure/machine-learning/data-science-virtual-machine/dsvm-ubuntu-intro,47,47,gokuma,gopitk,cgronlun,03/16/2018,machine-learning,conceptual,"Provision the Data Science Virtual Machine for Linux (Ubuntu)
",Create an Ubuntu Linux Data Science Virtual Machine,Configure and create a Data Science Virtual Machine For Linux (Ubuntu) on Azure to do analytics and machine learning.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\machine-learning\data-science-virtual-machine\geo-ai-dsvm-overview.md,http://docs.microsoft.com/azure/machine-learning/data-science-virtual-machine/geo-ai-dsvm-overview,2,2,gokuma,gopitk,cgronlun,03/05/2018,machine-learning,conceptual,"Introduction to the Geo Artificial Intelligence Data Science Virtual Machine
",Overview Geo Artificial Intelligence Data Science Virtual Machine,"The Geo Artificial Intelligence Data Science Virtual Machine provides ArcGIS Pro for working with geographic data. It also provides Python, R, and data science tookits for working with machine learning and artificial intelligence."
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\machine-learning\data-science-virtual-machine\linux-dsvm-intro.md,http://docs.microsoft.com/azure/machine-learning/data-science-virtual-machine/linux-dsvm-intro,47,47,gokuma,gopitk,cgronlun,03/16/2018,machine-learning,conceptual,"Provision a Linux CentOS Data Science Virtual Machine on Azure
",Create a CentOS Linux Data Science Virtual Machine,Configure and create a Linux Data Science Virtual Machine on Azure to do analytics and machine learning.
MicrosoftDocs/azure-docs-pr,d:\g\azure-docs-pr\articles\machine-learning\data-science-virtual-machine\linux-dsvm-walkthrough.md,http://docs.microsoft.com/azure/machine-learning/data-science-virtual-machine/linux-dsvm-walkthrough,16,16,gokuma,gopitk,cgronlun,07/16/2018,machine-learning,conceptual,"Data science with a Linux Data Science Virtual Machine on Azure
",Learn how to use Linux Data Science Virtual Machine,How to perform several common data science tasks with the Linux Data Science VM.
